"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
394;" 행당동";"서울숲행당푸르지오";"11200";"2011";"376";"";"";""
395;" 금호동2가";"금호자이1차";"11200";"2012";"1215";"";"";""
396;" 금호동3가";"금호한신";"11200";"2005";"1662";"";"";""
397;" 금호동4가";"서울숲푸르지오";"11200";"2007";"340";"";"";""
398;" 금호동4가";"롯데";"11200";"2003";"1250";"";"";""
399;" 금호동4가";"브라운스톤금호";"11200";"2007";"1507";"";"";""
400;" 옥수동";"현대";"11200";"1990";"4";"";"";""
401;" 성수동1가";"쌍용";"11200";"1997";"706";"";"";""
402;" 성수동1가";"동아";"11200";"1983";"656-320";"";"";""
403;" 성수동2가";"금강아미움";"11200";"2004";"836";"";"";""
404;" 성수동2가";"대우1";"11200";"1999";"279-50";"";"";""
405;" 하왕십리동";"한신무학";"11200";"1989";"990";"";"";""
406;" 하왕십리동";"금호베스트빌";"11200";"2001";"1052";"";"";""
407;" 하왕십리동";"블루빌";"11200";"2014";"890-446";"";"";""
408;" 마장동";"삼성홈타운";"11200";"2015";"834";"";"";""
409;" 마장동";"현대";"11200";"1998";"818";"";"";""
410;" 마장동";"마장동 해맑은아파트";"11200";"2004";"797-3";"";"";""
411;" 마장동";"대성유니드";"11200";"2004";"825";"";"";""
412;" 마장동";"한건토파즈빌";"11200";"2007";"512-2";"";"";""
413;" 행당동";"서울숲더샵";"11200";"2014";"155-1";"";"";""
414;" 행당동";"두산";"11200";"1997";"345";"";"";""
415;" 응봉동";"금호현대";"11200";"1990";"98";"";"";""
416;" 금호동3가";"금호1차푸르지오";"11200";"2005";"917";"";"";""
417;" 금호동3가";"금호자이2차";"11200";"2012";"700";"";"";""
418;" 옥수동";"옥수";"11200";"1975";"306";"";"";""
419;" 성수동1가";"대림로즈빌";"11200";"2000";"656-234";"";"";""
420;" 성수동2가";"힐스테이트";"11200";"2009";"843";"";"";""
421;" 성수동2가";"강변임광";"11200";"2000";"609-2";"";"";""
422;" 성수동2가";"강변금호타운";"11200";"1994";"830";"";"";""
423;" 홍익동";"청계대주파크빌";"11200";"2005";"53";"";"";""
424;" 사근동";"벽산";"11200";"2000";"314";"";"";""
425;" 행당동";"두산위브";"11200";"2009";"375";"";"";""
426;" 금호동1가";"금호삼성래미안";"11200";"2001";"1500";"";"";""
427;" 금호동2가";"상기";"11200";"1976";"500-7";"";"";""
428;" 옥수동";"한남하이츠";"11200";"1982";"220-1";"";"";""
429;" 옥수동";"동인샤인빌";"11200";"2003";"12";"";"";""
430;" 옥수동";"풍림아이원";"11200";"2004";"60";"";"";""
431;" 성수동1가";"트리마제";"11200";"2017";"718";"";"";""
432;" 성수동1가";"현대";"11200";"1990";"676-5";"";"";""
433;" 성수동1가";"현대그린";"11200";"1994";"33-2";"";"";""
434;" 성수동1가";"한진타운";"11200";"1994";"704";"";"";""
435;" 성수동1가";"금호";"11200";"2003";"714";"";"";""
436;" 성수동2가";"현대I-PARK";"11200";"2003";"834";"";"";""
437;" 성수동2가";"E-아름다운세상";"11200";"2014";"846";"";"";""
438;" 송정동";"로얄빌리지";"11200";"2004";"72-25";"";"";""
439;" 송정동";"서울숲아이파크";"11200";"2009";"104";"";"";""
440;" 하왕십리동";"한진그랑빌";"11200";"2001";"1050";"";"";""
441;" 마장동";"신명스카이뷰";"11200";"2005";"830";"";"";""
442;" 마장동";"신성미소지움";"11200";"2004";"822";"";"";""
443;" 응봉동";"신동아";"11200";"1996";"275";"";"";""
444;" 금호동1가";"신금호두산위브";"11200";"2006";"1818";"";"";""
445;" 금호동1가";"이편한세상금호파크힐스";"11200";"2019";"280";"";"";""
446;" 금호동2가";"두산";"11200";"1994";"1331";"";"";""
447;" 옥수동";"극동그린";"11200";"1997";"436";"";"";""
448;" 성수동1가";"동아그린";"11200";"1999";"708";"";"";""
449;" 성수동1가";"강변동양";"11200";"2001";"479-1";"";"";""
450;" 성수동1가";"LIG건영";"11200";"2002";"710";"";"";""
451;" 성수동1가";"뚝섬현대";"11200";"1992";"13-157";"";"";""
452;" 성수동2가";"한신한강";"11200";"2000";"442";"";"";""
453;" 용답동";"YM프라젠";"11200";"2007";"226-4";"";"";""
454;" 행당동";"서울숲리버뷰자이";"11200";"2018";"380";"";"";""
455;" 행당동";"이수 브라운스톤";"11200";"2005";"364";"";"";""
456;" 금호동4가";"브라운스톤2차";"11200";"2010";"1550";"";"";""
457;" 옥수동";"옥수 어울림";"11200";"2011";"560";"";"";""
458;" 옥수동";"극동옥정";"11200";"1998";"557";"";"";""
459;" 성수동1가";"태천해오름";"11200";"2005";"717";"";"";""
460;" 성수동2가";"강변청구3";"11200";"1995";"745";"";"";""
461;" 하왕십리동";"상왕아파트";"11200";"2002";"890-103";"";"";""
462;" 성수동1가";"우방";"11200";"1997";"705";"";"";""
463;" 성수동2가";"강변현대";"11200";"1994";"400";"";"";""
464;" 성수동2가";"대명루첸";"11200";"2009";"840";"";"";""
465;" 용답동";"덕현해밀";"11200";"2014";"252";"";"";""
466;" 홍익동";"주암해븐";"11200";"2007";"366";"";"";""
467;" 성수동1가";"우성";"11200";"2004";"716";"";"";""
468;" 마장동";"장원";"11200";"2002";"767-1";"";"";""
469;" 행당동";"삼부1";"11200";"1998";"147";"";"";""
470;" 금호동4가";"힐스테이트 서울숲 리버";"11200";"2018";"1553";"";"";""
471;" 옥수동";"이테크빌";"11200";"2002";"558";"";"";""
472;" 성수동2가";"성수동두산위브";"11200";"2006";"838";"";"";""
473;" 성수동2가";"신성미소지움";"11200";"2001";"833";"";"";""
474;" 성수동2가";"우성2차";"11200";"2006";"837";"";"";""
475;" 송정동";"금호베스트빌";"11200";"2002";"103";"";"";""
476;" 하왕십리동";"왕십리 지웰";"11200";"2009";"1064";"";"";""
477;" 금호동1가";"e편한세상 신금호파크힐스";"11200";"2018";"1823";"";"";""
478;" 중곡동";"중곡2단지";"11215";"1976";"190-26";"";"";""
479;" 중곡동";"진흥아르미";"11215";"2005";"252-8";"";"";""
480;" 중곡동";"성원";"11215";"1998";"681";"";"";""
481;" 중곡동";"삼성로얄3";"11215";"2002";"109-2";"";"";""
482;" 구의동";"아차산인앤인W클래스102동";"11215";"2007";"58-25";"";"";""
483;" 구의동";"해성";"11215";"2002";"47-23";"";"";""
484;" 구의동";"성원쌍떼빌";"11215";"2003";"29-1";"";"";""
485;" 구의동";"아차산인앤인W클래스101동";"11215";"2007";"58-26";"";"";""
486;" 구의동";"삼성쉐르빌";"11215";"2001";"199-18";"";"";""
487;" 구의동";"구의현대6단지";"11215";"1994";"610";"";"";""
488;" 광장동";"현대3";"11215";"1990";"484";"";"";""
489;" 광장동";"극동2";"11215";"1989";"218-1";"";"";""
490;" 광장동";"현대파크빌";"11215";"2000";"577";"";"";""
491;" 광장동";"리버리치빌";"11215";"2008";"118";"";"";""
492;" 광장동";"워커힐푸르지오";"11215";"1987";"148-4";"";"";""
493;" 자양동";"한강아남";"11215";"1995";"830";"";"";""
494;" 자양동";"자양동현대";"11215";"1993";"645-5";"";"";""
495;" 자양동";"광진하우스토리한강";"11215";"2008";"813";"";"";""
496;" 자양동";"자양";"11215";"1981";"658-14";"";"";""
497;" 자양동";"자양현대6";"11215";"1999";"786";"";"";""
498;" 자양동";"자양우성7";"11215";"1998";"783-1";"";"";""
499;" 자양동";"우성1";"11215";"1988";"579";"";"";""
500;" 화양동";"광진코지웰";"11215";"2014";"113-1";"";"";""
501;" 군자동";"광진We’vePark";"11215";"2008";"503";"";"";""
502;" 군자동";"동양파라곤";"11215";"2008";"360-20";"";"";""
503;" 군자동";"동양파라곤(2)";"11215";"2008";"358-9";"";"";""
504;" 중곡동";"대영2동";"11215";"2002";"133-9";"";"";""
505;" 중곡동";"중곡1단지";"11215";"1976";"191-77";"";"";""
506;" 중곡동";"에스케이";"11215";"1999";"292";"";"";""
507;" 구의동";"아차산한라아파트";"11215";"2009";"662";"";"";""
508;" 구의동";"현대프라임";"11215";"1997";"631-1";"";"";""
509;" 구의동";"광진해모로리버뷰";"11215";"2009";"547-7";"";"";""
510;" 구의동";"구의현대2단지";"11215";"1996";"611";"";"";""
511;" 구의동";"래미안구의파크스위트";"11215";"2018";"668";"";"";""
512;" 광장동";"삼성광장2";"11215";"1989";"453-1";"";"";""
513;" 자양동";"대원캐슬빌";"11215";"2012";"624-45";"";"";""
514;" 자양동";"더샵스타시티";"11215";"2007";"227-7";"";"";""
515;" 자양동";"테라팰리스 건대2차";"11215";"2018";"860";"";"";""
516;" 자양동";"청정(B)";"11215";"2004";"24-31";"";"";""
517;" 자양동";"광진트라팰리스";"11215";"2006";"854";"";"";""
518;" 자양동";"(779-8)";"11215";"2006";"779-8";"";"";""
519;" 군자동";"일성파크";"11215";"1996";"99";"";"";""
520;" 중곡동";"욱현하이브Ⅲ";"11215";"2012";"699";"";"";""
521;" 중곡동";"주성AURA";"11215";"2009";"130-5";"";"";""
522;" 중곡동";"삼민";"11215";"1995";"609";"";"";""
523;" 구의동";"명성";"11215";"2003";"237-5";"";"";""
524;" 구의동";"광남캐스빌(198-4)";"11215";"2003";"198-4";"";"";""
525;" 구의동";"강변에스케이뷰";"11215";"2017";"667";"";"";""
526;" 구의동";"강변현대하이엘";"11215";"2004";"547";"";"";""
527;" 구의동";"아차산휴먼시아";"11215";"2010";"663";"";"";""
528;" 구의동";"그레이스홈타운(101동)";"11215";"2005";"205-6";"";"";""
529;" 구의동";"우신";"11215";"2003";"208-52";"";"";""
530;" 광장동";"청구";"11215";"1996";"566";"";"";""
531;" 광장동";"광장힐스테이트";"11215";"2012";"582";"";"";""
532;" 광장동";"워커힐";"11215";"1978";"145-8";"";"";""
533;" 광장동";"광장11현대홈타운";"11215";"2003";"579";"";"";""
534;" 광장동";"금호베스트빌";"11215";"2001";"578";"";"";""
535;" 자양동";"구의역현대하이엘";"11215";"2005";"779-11";"";"";""
536;" 자양동";"자양힐101동";"11215";"2005";"810";"";"";""
537;" 자양동";"한솔리베르";"11215";"2002";"672";"";"";""
538;" 자양동";"현대3";"11215";"1996";"670";"";"";""
539;" 자양동";"자양9차현대홈타운";"11215";"2002";"790";"";"";""
540;" 자양동";"우성2";"11215";"1989";"520-2";"";"";""
541;" 자양동";"대동";"11215";"1999";"784-1";"";"";""
542;" 자양동";"경남";"11215";"1999";"641";"";"";""
543;" 자양동";"우성3";"11215";"1989";"516";"";"";""
544;" 자양동";"자양7차현대홈타운";"11215";"2001";"788";"";"";""
545;" 자양동";"우성4";"11215";"1989";"578";"";"";""
546;" 자양동";"이튼타워리버5차";"11215";"2009";"856";"";"";""
547;" 자양동";"현대강변";"11215";"1991";"673";"";"";""
548;" 화양동";"화양현대";"11215";"1999";"234";"";"";""
549;" 중곡동";"중곡동광덕";"11215";"2002";"683";"";"";""
550;" 중곡동";"대영";"11215";"2002";"68-6";"";"";""
551;" 능동";"그린";"11215";"2004";"283-9";"";"";""
552;" 광장동";"현대8(801동,802동)";"11215";"1995";"565";"";"";""
553;" 광장동";"워커힐";"11215";"1981";"145-8";"";"";""
554;" 광장동";"삼성광장1";"11215";"1987";"561";"";"";""
555;" 광장동";"현대5";"11215";"1989";"554-7";"";"";""
556;" 광장동";"광나루현대";"11215";"1996";"567";"";"";""
557;" 자양동";"한강성원";"11215";"1997";"831-1";"";"";""
558;" 자양동";"이튼타워리버3차";"11215";"2007";"855";"";"";""
559;" 자양동";"로얄동아";"11215";"1999";"644";"";"";""
560;" 자양동";"한양";"11215";"1983";"695";"";"";""
561;" 자양동";"한영해시안";"11215";"2015";"858";"";"";""
562;" 자양동";"한강극동";"11215";"1991";"57-103";"";"";""
563;" 자양동";"자양2현대";"11215";"1995";"761";"";"";""
564;" 화양동";"화양타워";"11215";"1999";"110-37";"";"";""
565;" 화양동";"아스하임";"11215";"2016";"17-16";"";"";""
566;" 중곡동";"그린트리";"11215";"2004";"130-1";"";"";""
567;" 구의동";"구의현대7단지현대홈타운";"11215";"1997";"587-54";"";"";""
568;" 구의동";"세양";"11215";"2002";"658";"";"";""
569;" 광장동";"광장자이";"11215";"2008";"581";"";"";""
570;" 광장동";"유진스웰";"11215";"2011";"121";"";"";""
571;" 광장동";"현대8(803동)";"11215";"1996";"569";"";"";""
572;" 광장동";"현대홈타운12차";"11215";"2004";"580";"";"";""
573;" 광장동";"신성미소씨티";"11215";"2005";"125";"";"";""
574;" 광장동";"신동아파밀리에";"11215";"2007";"250";"";"";""
575;" 광장동";"극동1";"11215";"1985";"218-1";"";"";""
576;" 자양동";"자양현대5";"11215";"1998";"642";"";"";""
577;" 자양동";"현대빌라트";"11215";"1993";"643-23";"";"";""
578;" 자양동";"한라";"11215";"1996";"762";"";"";""
579;" 자양동";"래미안 프리미어팰리스";"11215";"2017";"859";"";"";""
580;" 자양동";"우방리버파크";"11215";"2003";"793";"";"";""
581;" 자양동";"자양삼성";"11215";"1999";"787";"";"";""
582;" 자양동";"금성";"11215";"2003";"582-15";"";"";""
583;" 자양동";"신호빌라트";"11215";"1997";"591-12";"";"";""
584;" 군자동";"서원힐탑";"11215";"1994";"100-109";"";"";""
585;" 중곡동";"예다움";"11215";"2004";"110-33";"";"";""
586;" 구의동";"새한";"11215";"2000";"656";"";"";""
587;" 구의동";"아크로리버";"11215";"2004";"589-10";"";"";""
588;" 구의동";"세림리오빌";"11215";"2005";"659";"";"";""
589;" 구의동";"강변아파트";"11215";"2004";"198-5";"";"";""
590;" 구의동";"구의강변우성아파트";"11215";"1992";"546-7";"";"";""
591;" 구의동";"은진아파트5차";"11215";"2002";"57-3";"";"";""
592;" 구의동";"현대13차폴라트리움";"11215";"2006";"199-23";"";"";""
593;" 광장동";"광장현대9단지";"11215";"1999";"576";"";"";""
594;" 광장동";"동북아스위트힐(107)";"11215";"2006";"107";"";"";""
595;" 자양동";"우성5";"11215";"1990";"553-41";"";"";""
596;" 자양동";"한강우성";"11215";"1993";"87-1";"";"";""
597;" 자양동";"자양강변I-Park";"11215";"2006";"809";"";"";""
598;" 자양동";"대보";"11215";"2003";"798-4";"";"";""
599;" 자양동";"자양10차현대홈타운";"11215";"2002";"792";"";"";""
600;" 자양동";"한강현대";"11215";"1993";"829";"";"";""
601;" 화양동";"테라팰리스 건대1차";"11215";"2019";"531";"";"";""
602;" 중곡동";"삼성베스트빌(31차)";"11215";"2018";"186-9";"";"";""
603;" 중곡동";"대광그린";"11215";"2004";"120-18";"";"";""
604;" 중곡동";"삼성로얄";"11215";"2002";"109-9";"";"";""
605;" 구의동";"AZ0213";"11215";"2014";"252-9";"";"";""
606;" 구의동";"성동강변파크빌101(강변타워)";"11215";"2001";"657";"";"";""
607;" 구의동";"주성힐스톤";"11215";"2014";"664";"";"";""
608;" 구의동";"신원빌라트";"11215";"1996";"590";"";"";""
609;" 광장동";"현대리버빌";"11215";"1997";"131-1";"";"";""
610;" 자양동";"골든리버파크";"11215";"2004";"498-2";"";"";""
611;" 자양동";"우성6";"11215";"1992";"515-1";"";"";""
612;" 자양동";"이튼타워리버2차";"11215";"2006";"507-6";"";"";""
613;" 자양동";"자양8차현대홈타운";"11215";"2002";"789";"";"";""
614;" 자양동";"이튼타워리버1차";"11215";"2006";"510-5";"";"";""
615;" 자양동";"한강이레";"11215";"2003";"591-13";"";"";""
616;" 화양동";"브라운스톤";"11215";"2006";"21-2";"";"";""
617;" 화양동";"씨즈 건대힐스";"11215";"2017";"530";"";"";""
618;" 군자동";"에피소드1";"11215";"2014";"355-5";"";"";""
619;" 구의동";"하늘애";"11215";"2008";"224-1";"";"";""
620;" 구의동";"솔렌시아2";"11215";"2015";"236-25";"";"";""
621;" 구의동";"구의청정";"11215";"2004";"226-12";"";"";""
622;" 광장동";"상록타워아파트";"11215";"1997";"570";"";"";""
623;" 자양동";"대종리버빌";"11215";"2003";"553-314";"";"";""
624;" 자양동";"한화꿈에그린";"11215";"2006";"853";"";"";""
625;" 중곡동";"두리";"11215";"2004";"135-13";"";"";""
626;" 구의동";"대영(1동)";"11215";"2004";"254-123";"";"";""
627;" 광장동";"연세리버빌6차";"11215";"1997";"184-1";"";"";""
628;" 자양동";"와이엠프라젠스파";"11215";"2005";"663-21";"";"";""
629;" 능동";"(246-11)";"11215";"2001";"246-11";"";"";""
630;" 구의동";"한솔아파트";"11215";"2002";"56-6";"";"";""
631;" 구의동";"그레이스홈타운(102동)";"11215";"2005";"205-18";"";"";""
632;" 구의동";"신덕하이빌";"11215";"2001";"224-7";"";"";""
633;" 광장동";"현대빌라트";"11215";"1994";"105";"";"";""
634;" 자양동";"금강KCC";"11215";"2002";"791";"";"";""
635;" 자양동";"경남아너스빌";"11215";"1997";"666-28";"";"";""
636;" 자양동";"대원리버빌";"11215";"2001";"587-6";"";"";""
637;" 중곡동";"신성그랜드타워";"11215";"1996";"231-1";"";"";""
638;" 중곡동";"삼보드림";"11215";"2003";"107-4";"";"";""
639;" 자양동";"자양동명진센트라임";"11215";"2017";"219-11";"";"";""
640;" 자양동";"명성";"11215";"2018";"607-31";"";"";""
641;" 구의동";"청목파크빌";"11215";"2001";"560-15";"";"";""
642;" 자양동";"진넥스빌";"11215";"2001";"588-20";"";"";""
643;" 용두동";"롯데캐슬피렌체";"11230";"2009";"790";"";"";""
644;" 용두동";"래미안 허브리츠";"11230";"2011";"792";"";"";""
645;" 용두동";"동대문푸르지오시티(도시형생활주택)";"11230";"2016";"104-3";"";"";""
646;" 용두동";"신동아";"11230";"1994";"779";"";"";""
647;" 제기동";"경동미주";"11230";"1977";"892-68";"";"";""
648;" 제기동";"한신";"11230";"2004";"1212";"";"";""
649;" 제기동";"공성";"11230";"1978";"892-65";"";"";""
650;" 전농동";"동아";"11230";"1997";"645-2";"";"";""
651;" 전농동";"전농SK";"11230";"2000";"10";"";"";""
652;" 전농동";"전농동삼성래미안";"11230";"2000";"155";"";"";""
653;" 답십리동";"센시티16";"11230";"2013";"488-18";"";"";""
654;" 답십리동";"청계푸르지오시티";"11230";"2015";"497-23";"";"";""
655;" 답십리동";"동아";"11230";"2001";"10";"";"";""
656;" 답십리동";"우성그린";"11230";"1997";"989-1";"";"";""
657;" 답십리동";"동답한신";"11230";"1992";"42";"";"";""
658;" 답십리동";"답십리청솔우성";"11230";"2000";"80";"";"";""
659;" 답십리동";"청계 지웰";"11230";"2012";"498-7";"";"";""
660;" 답십리동";"현대썬앤빌청계";"11230";"2016";"530-15";"";"";""
661;" 답십리동";"신답극동";"11230";"1987";"464-1";"";"";""
662;" 답십리동";"답십리대우";"11230";"2002";"111";"";"";""
663;" 답십리동";"두산위브";"11230";"2007";"998";"";"";""
664;" 장안동";"다우하임";"11230";"2018";"344-2";"";"";""
665;" 장안동";"장안현대홈타운(336)";"11230";"2003";"336";"";"";""
666;" 장안동";"장안뉴시티";"11230";"2012";"372-5";"";"";""
667;" 장안동";"서희스타힐스";"11230";"2013";"365-4";"";"";""
668;" 장안동";"르메이에르7차(313-8)";"11230";"2005";"313-8";"";"";""
